,Usuario,Local,fecha,semaforo,comentario,add_loc_cert,add_loc_localidad,add_loc_cat,add_loc_sect,add_usu_disc,add_usu_pordisc
884,256,62,28/5/2021,R,,N,Málaga,cafe,hostelería,motora,59.0
885,400,62,10/6/2021,R,,N,Málaga,cafe,hostelería,visual,46.0
886,10,62,8/7/2021,R,,N,Málaga,cafe,hostelería,visual,37.0
887,542,62,12/6/2021,R,,N,Málaga,cafe,hostelería,orgánica,41.0
888,801,62,24/6/2021,R,,N,Málaga,cafe,hostelería,orgánica,42.0
889,900,62,14/6/2021,R,,N,Málaga,cafe,hostelería,motora,41.0
890,275,62,24/6/2021,R,,N,Málaga,cafe,hostelería,motora,22.0
891,859,62,21/7/2021,R,,N,Málaga,cafe,hostelería,orgánica,41.0
892,69,62,30/5/2021,R,,N,Málaga,cafe,hostelería,auditiva,63.0
893,557,62,13/6/2021,R,,N,Málaga,cafe,hostelería,visual,81.0
894,415,62,1/6/2021,R,,N,Málaga,cafe,hostelería,motora,87.0
895,667,62,12/7/2021,R,Muy indignada con la respuesta de los camaremos al solicitar que se adecúe el sitio para personas con discapacidad,N,Málaga,cafe,hostelería,cognitiva,43.0
896,459,62,23/6/2021,R,,N,Málaga,cafe,hostelería,cognitiva,67.0
897,858,62,3/6/2021,R,,N,Málaga,cafe,hostelería,motora,25.0
898,275,62,19/7/2021,R,Se corresponde con las características,N,Málaga,cafe,hostelería,motora,22.0
899,638,62,11/6/2021,R,Volveré,N,Málaga,cafe,hostelería,orgánica,69.0
900,980,63,20/6/2021,V,,N,Málaga,bar,hostelería,cognitiva,79.0
901,985,63,2/6/2021,A,"Me gustarí­a haber podido hacer una queja formal, como no pude, dejo por aquÃí una reseña negativa. No es normal que pidas ayuda para sentarte o levantarte, y el propio dueño del local te la niegue, indignante.",N,Málaga,bar,hostelería,orgánica,41.0
902,248,63,13/7/2021,A,,N,Málaga,bar,hostelería,ninguna,0.0
903,526,63,14/6/2021,A,,N,Málaga,bar,hostelería,orgánica,58.0
904,403,63,1/7/2021,A,,N,Málaga,bar,hostelería,ninguna,0.0
905,89,63,21/6/2021,A,,N,Málaga,bar,hostelería,ninguna,0.0
906,428,63,19/7/2021,R,,N,Málaga,bar,hostelería,motora,43.0
907,308,63,28/5/2021,R,,N,Málaga,bar,hostelería,orgánica,37.0
908,630,63,24/6/2021,R,"Hay un bordillo para entrar, no es de facil acceso.",N,Málaga,bar,hostelería,orgánica,75.0
909,426,63,7/7/2021,R,,N,Málaga,bar,hostelería,visual,66.0
910,762,63,24/5/2021,R,,N,Málaga,bar,hostelería,visual,53.0
911,465,63,6/7/2021,R,,N,Málaga,bar,hostelería,cognitiva,17.0
912,607,63,25/6/2021,R,,N,Málaga,bar,hostelería,cognitiva,51.0
913,991,63,13/6/2021,R,,N,Málaga,bar,hostelería,ninguna,
914,487,63,21/6/2021,R,,N,Málaga,bar,hostelería,orgánica,39.0
915,653,63,1/7/2021,R,,N,Málaga,bar,hostelería,ninguna,0.0
916,141,63,3/7/2021,R,"Lugar no recomendable, tiene un estilo de suelo empedrado que no favorece a la movilidad de las personas con discapacidad.",N,Málaga,bar,hostelería,visual,53.0
917,304,63,7/6/2021,R,,N,Málaga,bar,hostelería,cognitiva,31.0
918,155,63,1/7/2021,R,,N,Málaga,bar,hostelería,auditiva,84.0
919,527,63,14/7/2021,R,,N,Málaga,bar,hostelería,visual,32.0
920,742,63,23/6/2021,R,,N,Málaga,bar,hostelería,cognitiva,59.0
921,746,63,17/7/2021,R,,N,Málaga,bar,hostelería,motora,39.0
922,734,63,3/7/2021,R,,N,Málaga,bar,hostelería,motora,56.0
923,219,63,9/7/2021,R,,N,Málaga,bar,hostelería,orgánica,41.0
924,873,63,12/6/2021,R,"El baño no daba cabida a las personas en silla de ruedas, no recomiendo el lugar.",N,Málaga,bar,hostelería,auditiva,50.0
925,630,63,21/6/2021,R,Volveré,N,Málaga,bar,hostelería,orgánica,75.0
926,428,63,3/7/2021,R,Todo correcto.,N,Málaga,bar,hostelería,motora,43.0
927,936,63,17/6/2021,R,,N,Málaga,bar,hostelería,orgánica,59.0
928,950,64,12/6/2021,V,"Estoy seguro, que como a mi, al que está arriba también le pareció accesible.",Y,Málaga,cafe,hostelería,motora,86.0
929,122,64,27/6/2021,V,"Me hablaron de este sitio, a lo que me animé a ir. Me encantó. Que lujo! Que placer! Vuelvo seguro!",Y,Málaga,cafe,hostelería,auditiva,58.0
930,200,64,9/6/2021,V,"En primer lugar, decir que el trato fue maravilloso. Tuve un infortunio pero me ayudaron y el trato en ello fue fenomenal! Volveré seguro, porque hice allá­ buenos amigos.",Y,Málaga,cafe,hostelería,visual,54.0
931,881,64,16/6/2021,V,,Y,Málaga,cafe,hostelería,orgánica,47.0
932,302,64,1/6/2021,V,,Y,Málaga,cafe,hostelería,auditiva,58.0
933,419,64,18/6/2021,V,Está muy bien adaptado.,Y,Málaga,cafe,hostelería,orgánica,68.0
934,557,64,12/7/2021,V,,Y,Málaga,cafe,hostelería,visual,81.0
935,215,64,14/6/2021,V,,Y,Málaga,cafe,hostelería,cognitiva,35.0
936,566,64,8/6/2021,V,"Me ha encantado. Seguramente repita y vuelva con amigos, tienen una zona reservada permanentemente y el personal está muy formado, se nota que llevan un tiempo trabajando con gente con nuestras necesidades.",Y,Málaga,cafe,hostelería,orgánica,57.0
937,347,64,22/6/2021,V,Todo perfecto. Existen rampas de accesibilidad muy adaptadas a las necesidades.,Y,Málaga,cafe,hostelería,cognitiva,31.0
938,241,64,18/6/2021,V,,Y,Málaga,cafe,hostelería,auditiva,74.0
939,81,64,21/7/2021,V,,Y,Málaga,cafe,hostelería,visual,49.0
940,225,64,22/6/2021,V,,Y,Málaga,cafe,hostelería,cognitiva,65.0
941,318,64,15/7/2021,V,,Y,Málaga,cafe,hostelería,ninguna,0.0
942,166,64,4/6/2021,V,"Me gustó mucho y estaba muy bien montado, una rampa de acceso amplia.",Y,Málaga,cafe,hostelería,visual,40.0
943,392,64,5/6/2021,V,,Y,Málaga,cafe,hostelería,auditiva,59.0
944,474,64,13/6/2021,V,,Y,Málaga,cafe,hostelería,motora,62.0
945,207,64,12/6/2021,V,,Y,Málaga,cafe,hostelería,ninguna,0.0
946,829,64,5/7/2021,V,,Y,Málaga,cafe,hostelería,ninguna,0.0
947,912,64,23/6/2021,V,,Y,Málaga,cafe,hostelería,orgánica,93.0
948,188,64,23/6/2021,V,"Vaya, además de que me ha encantado, da gusto poder encontrarte sitios así­, actualizados, accesibles. Seguro que vuelvo cuando me pasé por la ciudad!",Y,Málaga,cafe,hostelería,ninguna,0.0
949,22,64,7/6/2021,V,,Y,Málaga,cafe,hostelería,ninguna,0.0
950,586,64,3/7/2021,V,"Me hablaron de este sitio, a lo que me animé a ir. Me encantó. Que lujo! Que placer! Vuelvo seguro!",Y,Málaga,cafe,hostelería,ninguna,0.0
951,188,64,22/7/2021,V,,Y,Málaga,cafe,hostelería,ninguna,0.0
952,631,64,21/7/2021,V,"Volveré, de los lugares mas accesibles en los que he estado.",Y,Málaga,cafe,hostelería,cognitiva,71.0
953,783,64,2/7/2021,V,"Ha cubierto todas mis necesidades sin problemas. Pude entrar con mi chica por la rfampa de acceso y los baños estaba en la primera planta, sin escalón.",Y,Málaga,cafe,hostelería,visual,56.0
954,66,64,13/7/2021,A,,Y,Málaga,cafe,hostelería,orgánica,51.0
955,649,64,22/7/2021,A,,Y,Málaga,cafe,hostelería,cognitiva,66.0
956,542,64,19/7/2021,A,,Y,Málaga,cafe,hostelería,orgánica,41.0
957,512,64,15/7/2021,A,,Y,Málaga,cafe,hostelería,orgánica,53.0
958,967,64,16/6/2021,A,,Y,Málaga,cafe,hostelería,ninguna,0.0
959,831,64,11/6/2021,A,,Y,Málaga,cafe,hostelería,cognitiva,16.0
960,542,64,23/5/2021,R,,Y,Málaga,cafe,hostelería,orgánica,41.0
961,168,65,21/7/2021,V,"Ha cubierto todas mis necesidades sin problemas. Pude entrar con mi chica por la rfampa de acceso y los baños estaba en la primera planta, sin escalón.",Y,Málaga,cafe,hostelería,motora,51.0
962,654,65,2/6/2021,V,"Me ha encantado. Seguramente repita y vuelva con amigos, tienen una zona reservada permanentemente y el personal está muy formado, se nota que llevan un tiempo trabajando con gente con nuestras necesidades.",Y,Málaga,cafe,hostelería,ninguna,0.0
963,729,65,16/7/2021,V,,Y,Málaga,cafe,hostelería,visual,17.0
964,296,65,31/5/2021,V,Está muy bien adaptado.,Y,Málaga,cafe,hostelería,cognitiva,84.0
965,516,65,26/5/2021,V,,Y,Málaga,cafe,hostelería,orgánica,53.0
966,146,65,2/6/2021,V,"Me gustó mucho y estaba muy bien montado, una rampa de acceso amplia.",Y,Málaga,cafe,hostelería,orgánica,23.0
967,321,65,13/7/2021,V,"Me hablaron de este sitio, a lo que me animé a ir. Me encantó. Que lujo! Que placer! Vuelvo seguro!",Y,Málaga,cafe,hostelería,ninguna,0.0
968,918,65,31/5/2021,V,,Y,Málaga,cafe,hostelería,cognitiva,73.0
969,600,65,26/6/2021,V,,Y,Málaga,cafe,hostelería,motora,40.0
970,259,65,5/7/2021,V,,Y,Málaga,cafe,hostelería,orgánica,42.0
971,353,65,2/6/2021,V,,Y,Málaga,cafe,hostelería,ninguna,0.0
972,272,65,2/7/2021,V,,Y,Málaga,cafe,hostelería,visual,41.0
973,403,65,31/5/2021,V,"En primer lugar, decir que el trato fue maravilloso. Tuve un infortunio pero me ayudaron y el trato en ello fue fenomenal! Volveré seguro, porque hice allá­ buenos amigos.",Y,Málaga,cafe,hostelería,ninguna,0.0
974,514,65,27/6/2021,V,,Y,Málaga,cafe,hostelería,visual,29.0
975,710,65,19/6/2021,V,Todo perfecto. Existen rampas de accesibilidad muy adaptadas a las necesidades.,Y,Málaga,cafe,hostelería,ninguna,0.0
976,604,65,16/7/2021,V,,Y,Málaga,cafe,hostelería,visual,62.0
977,468,65,20/6/2021,V,,Y,Málaga,cafe,hostelería,auditiva,61.0
978,470,65,26/6/2021,V,"Volveré, de los lugares mas accesibles en los que he estado.",Y,Málaga,cafe,hostelería,auditiva,37.0
979,526,65,8/6/2021,A,,Y,Málaga,cafe,hostelería,orgánica,58.0
980,479,65,15/6/2021,A,,Y,Málaga,cafe,hostelería,auditiva,70.0
981,357,65,6/6/2021,A,,Y,Málaga,cafe,hostelería,cognitiva,73.0
982,327,65,21/6/2021,A,,Y,Málaga,cafe,hostelería,auditiva,75.0
983,322,66,19/6/2021,V,,N,Málaga,restaurante,hostelería,ninguna,0.0
984,310,66,2/6/2021,V,,N,Málaga,restaurante,hostelería,cognitiva,25.0
985,976,66,30/6/2021,A,,N,Málaga,restaurante,hostelería,cognitiva,62.0
986,386,66,3/6/2021,A,,N,Málaga,restaurante,hostelería,motora,60.0
987,547,66,9/6/2021,A,Se corresponde con las características,N,Málaga,restaurante,hostelería,orgánica,43.0
988,924,66,16/6/2021,A,,N,Málaga,restaurante,hostelería,auditiva,66.0
989,246,66,5/6/2021,A,,N,Málaga,restaurante,hostelería,orgánica,38.0
990,721,66,19/7/2021,A,,N,Málaga,restaurante,hostelería,auditiva,37.0
991,63,66,4/7/2021,A,,N,Málaga,restaurante,hostelería,visual,65.0
992,766,66,23/6/2021,A,,N,Málaga,restaurante,hostelería,motora,84.0
993,125,66,12/7/2021,A,,N,Málaga,restaurante,hostelería,cognitiva,11.0
994,771,66,9/7/2021,A,,N,Málaga,restaurante,hostelería,orgánica,40.0
995,973,66,4/6/2021,R,,N,Málaga,restaurante,hostelería,visual,30.0
996,97,66,5/7/2021,R,,N,Málaga,restaurante,hostelería,cognitiva,74.0
997,764,67,5/6/2021,A,"Tienen mi like, pasense.",N,Málaga,bar,hostelería,motora,56.0
998,563,67,11/6/2021,A,,N,Málaga,bar,hostelería,motora,28.0
999,193,67,15/7/2021,A,,N,Málaga,bar,hostelería,cognitiva,58.0
1000,110,67,16/6/2021,A,,N,Málaga,bar,hostelería,orgánica,30.0
1001,466,67,18/6/2021,R,,N,Málaga,bar,hostelería,motora,60.0
1002,39,67,13/6/2021,R,,N,Málaga,bar,hostelería,auditiva,49.0
1003,936,67,17/6/2021,R,,N,Málaga,bar,hostelería,orgánica,59.0
1004,906,67,23/6/2021,R,,N,Málaga,bar,hostelería,visual,24.0
1005,862,67,25/6/2021,R,,N,Málaga,bar,hostelería,visual,39.0
1006,879,67,12/7/2021,R,,N,Málaga,bar,hostelería,visual,41.0
1007,325,67,12/7/2021,R,,N,Málaga,bar,hostelería,ninguna,0.0
1008,232,67,30/5/2021,R,,N,Málaga,bar,hostelería,cognitiva,75.0
1009,831,67,15/6/2021,R,Perfecto,N,Málaga,bar,hostelería,cognitiva,16.0
1010,13,67,25/5/2021,R,,N,Málaga,bar,hostelería,auditiva,44.0
1011,590,67,3/6/2021,R,,N,Málaga,bar,hostelería,cognitiva,52.0
1012,261,67,27/6/2021,R,,N,Málaga,bar,hostelería,ninguna,0.0
1013,629,67,26/6/2021,R,,N,Málaga,bar,hostelería,visual,30.0
1014,859,67,23/5/2021,R,,N,Málaga,bar,hostelería,orgánica,41.0
1015,757,67,25/6/2021,R,,N,Málaga,bar,hostelería,orgánica,78.0
1016,941,67,2/6/2021,R,,N,Málaga,bar,hostelería,cognitiva,54.0
1017,540,67,8/6/2021,R,,N,Málaga,bar,hostelería,cognitiva,51.0
1018,477,67,13/6/2021,R,,N,Málaga,bar,hostelería,cognitiva,24.0
1019,825,68,12/6/2021,V,,N,Málaga,cafe,hostelería,orgánica,30.0
1020,4,68,5/6/2021,V,,N,Málaga,cafe,hostelería,orgánica,73.0
1021,321,68,4/6/2021,A,,N,Málaga,cafe,hostelería,ninguna,0.0
1022,113,68,20/7/2021,A,,N,Málaga,cafe,hostelería,auditiva,17.0
1023,502,68,20/6/2021,A,Se corresponde con las características,N,Málaga,cafe,hostelería,motora,40.0
1024,869,68,24/6/2021,A,,N,Málaga,cafe,hostelería,visual,58.0
1025,417,68,1/7/2021,A,"El baño no estaba disponible, no se si será accesible o no, pero no pude hacer mis necesidades!",N,Málaga,cafe,hostelería,ninguna,0.0
1026,853,68,24/6/2021,A,"Tienen mi like, pasense.",N,Málaga,cafe,hostelería,ninguna,0.0
1027,360,68,6/7/2021,A,,N,Málaga,cafe,hostelería,cognitiva,53.0
1028,916,68,18/6/2021,R,,N,Málaga,cafe,hostelería,ninguna,0.0
1029,893,68,8/6/2021,R,,N,Málaga,cafe,hostelería,visual,61.0
1030,11,69,12/7/2021,A,,N,Málaga,bar,hostelería,orgánica,33.0
1031,758,69,25/5/2021,A,,N,Málaga,bar,hostelería,visual,58.0
1032,89,69,10/6/2021,A,,N,Málaga,bar,hostelería,ninguna,0.0
1033,542,69,28/6/2021,R,,N,Málaga,bar,hostelería,orgánica,41.0
1034,281,69,18/7/2021,R,,N,Málaga,bar,hostelería,orgánica,48.0
1035,66,69,19/6/2021,R,"Realicé una sugerencia sobre los baños y me dijeron que ellos no podí­an adaptarlo a personas con silla de ruedas por que no era frecuente, me parecieron ofensivos.",N,Málaga,bar,hostelería,orgánica,51.0
1036,591,69,4/6/2021,R,,N,Málaga,bar,hostelería,visual,56.0
1037,16,69,13/7/2021,R,,N,Málaga,bar,hostelería,ninguna,0.0
1038,165,69,28/5/2021,R,,N,Málaga,bar,hostelería,orgánica,36.0
1039,335,69,9/7/2021,R,,N,Málaga,bar,hostelería,cognitiva,51.0
1040,16,69,8/7/2021,R,,N,Málaga,bar,hostelería,ninguna,0.0
1041,137,69,17/6/2021,R,,N,Málaga,bar,hostelería,orgánica,55.0
1042,117,69,26/5/2021,R,,N,Málaga,bar,hostelería,cognitiva,47.0
1043,412,69,26/6/2021,R,,N,Málaga,bar,hostelería,cognitiva,53.0
1044,49,69,29/6/2021,R,,N,Málaga,bar,hostelería,ninguna,0.0
1045,145,69,8/7/2021,R,,N,Málaga,bar,hostelería,visual,62.0
1046,452,69,9/6/2021,R,,N,Málaga,bar,hostelería,motora,53.0
1047,210,70,18/6/2021,A,,N,Málaga,restaurante,hostelería,orgánica,64.0
1048,963,70,11/7/2021,A,,N,Málaga,restaurante,hostelería,orgánica,87.0
1049,215,71,26/5/2021,V,,N,Málaga,restaurante,hostelería,cognitiva,35.0
1050,198,71,10/7/2021,V,,N,Málaga,restaurante,hostelería,visual,25.0
1051,528,71,22/6/2021,A,Todo correcto.,N,Málaga,restaurante,hostelería,auditiva,39.0
1052,310,71,21/6/2021,A,,N,Málaga,restaurante,hostelería,cognitiva,25.0
1053,969,71,30/5/2021,A,Perfecto,N,Málaga,restaurante,hostelería,auditiva,55.0
1054,26,71,30/6/2021,A,,N,Málaga,restaurante,hostelería,auditiva,59.0
1055,930,71,23/5/2021,A,,N,Málaga,restaurante,hostelería,orgánica,29.0
1056,586,71,22/7/2021,A,,N,Málaga,restaurante,hostelería,ninguna,0.0
1057,475,71,10/6/2021,A,,N,Málaga,restaurante,hostelería,visual,76.0
1058,706,71,23/6/2021,A,,N,Málaga,restaurante,hostelería,orgánica,67.0
1059,327,71,24/5/2021,R,,N,Málaga,restaurante,hostelería,auditiva,75.0
1060,886,71,20/7/2021,R,,N,Málaga,restaurante,hostelería,orgánica,61.0
1061,216,72,25/6/2021,V,,N,Málaga,bar,hostelería,visual,46.0
1062,460,72,8/7/2021,V,,N,Málaga,bar,hostelería,motora,38.0
1063,810,72,4/6/2021,V,,N,Málaga,bar,hostelería,orgánica,68.0
1064,617,72,27/5/2021,V,,N,Málaga,bar,hostelería,motora,73.0
1065,416,72,15/6/2021,V,,N,Málaga,bar,hostelería,motora,36.0
1066,612,72,13/6/2021,V,,N,Málaga,bar,hostelería,visual,50.0
1067,692,72,20/6/2021,V,,N,Málaga,bar,hostelería,visual,84.0
1068,931,72,1/6/2021,V,,N,Málaga,bar,hostelería,auditiva,61.0
1069,154,72,18/7/2021,V,,N,Málaga,bar,hostelería,ninguna,0.0
1070,541,72,14/6/2021,V,,N,Málaga,bar,hostelería,auditiva,35.0
1071,105,72,12/7/2021,V,,N,Málaga,bar,hostelería,motora,56.0
1072,405,72,26/6/2021,V,,N,Málaga,bar,hostelería,cognitiva,30.0
1073,460,72,8/6/2021,V,,N,Málaga,bar,hostelería,motora,38.0
1074,671,72,27/6/2021,A,Muy recomendable.,N,Málaga,bar,hostelería,cognitiva,29.0
1075,527,72,17/6/2021,A,"2021, y aún hay locales así­ de mal montados!",N,Málaga,bar,hostelería,visual,32.0
1076,534,72,27/6/2021,A,,N,Málaga,bar,hostelería,auditiva,47.0
1077,36,73,11/6/2021,A,,N,Málaga,bar,hostelería,visual,33.0
1078,48,73,2/7/2021,A,De estos que te lo encuentras y entras porque no sabes que más hacer para pasar la tarde...y al ver que el baño está en la planta baja te das la vuelta en busca de otro sitio.,N,Málaga,bar,hostelería,visual,50.0
1079,70,74,8/7/2021,V,,N,Málaga,bar,hostelería,ninguna,0.0
1080,945,74,22/7/2021,A,,N,Málaga,bar,hostelería,cognitiva,53.0
1081,612,74,7/7/2021,A,Muy bien.,N,Málaga,bar,hostelería,visual,50.0
1082,911,74,4/7/2021,A,,N,Málaga,bar,hostelería,orgánica,78.0
1083,847,74,19/6/2021,A,,N,Málaga,bar,hostelería,motora,76.0
1084,150,74,29/5/2021,R,,N,Málaga,bar,hostelería,ninguna,0.0
1085,706,75,11/6/2021,A,"Lugar muy accesible, lo recomiendo a los que tengas dudas.",N,Málaga,cafe,hostelería,orgánica,67.0
1086,978,75,6/7/2021,A,Volveré,N,Málaga,cafe,hostelería,orgánica,74.0
1087,90,75,8/7/2021,A,,N,Málaga,cafe,hostelería,cognitiva,53.0
1088,154,75,30/6/2021,A,,N,Málaga,cafe,hostelería,ninguna,0.0
1089,917,75,7/6/2021,R,,N,Málaga,cafe,hostelería,visual,28.0
1090,775,75,16/7/2021,R,Es un sitio ubicado en un sótano. Debes bajar escaleras. No pude entrar al lugar.,N,Málaga,cafe,hostelería,auditiva,49.0
1091,530,75,27/6/2021,R,"Recibí malos tratos, sitio desagradable, personal indignante, no respetan al que va en silla de ruedas",N,Málaga,cafe,hostelería,motora,29.0
1092,945,75,16/6/2021,R,Perfecto,N,Málaga,cafe,hostelería,cognitiva,53.0
1093,495,75,31/5/2021,R,,N,Málaga,cafe,hostelería,visual,50.0
1094,159,75,27/5/2021,R,,N,Málaga,cafe,hostelería,ninguna,0.0
1095,960,75,22/7/2021,R,"I loved it, loves to Spain!",N,Málaga,cafe,hostelería,visual,43.0
1096,969,75,25/5/2021,R,,N,Málaga,cafe,hostelería,auditiva,55.0
1097,9,75,21/6/2021,R,,N,Málaga,cafe,hostelería,orgánica,28.0
1098,388,75,24/6/2021,R,Muy indignada con la respuesta de los camaremos al solicitar que se adecúe el sitio para personas con discapacidad,N,Málaga,cafe,hostelería,orgánica,66.0
1099,873,75,17/6/2021,R,Las baldosas del suelo molestaban al momento de ir en silla de ruedas. Esto lo hace un lugar poco accesible.,N,Málaga,cafe,hostelería,auditiva,50.0
1100,56,75,16/6/2021,R,,N,Málaga,cafe,hostelería,cognitiva,36.0
1101,779,75,14/6/2021,R,,N,Málaga,cafe,hostelería,visual,48.0
1102,488,75,4/6/2021,R,,N,Málaga,cafe,hostelería,ninguna,0.0
1103,835,75,1/7/2021,R,"Recibí malos tratos, sitio desagradable, personal indignante, no respetan al que va en silla de ruedas",N,Málaga,cafe,hostelería,visual,20.0
1104,29,75,1/6/2021,R,"Tienen mi like, pasense.",N,Málaga,cafe,hostelería,ninguna,0.0
1105,3,75,15/6/2021,R,"I loved it, loves to Spain!",N,Málaga,cafe,hostelería,auditiva,45.0
1106,485,75,5/6/2021,R,,N,Málaga,cafe,hostelería,ninguna,0.0
1107,75,76,26/5/2021,A,,N,Málaga,bar,hostelería,visual,22.0
1108,603,76,27/5/2021,R,,N,Málaga,bar,hostelería,orgánica,37.0
1109,78,76,2/7/2021,R,,N,Málaga,bar,hostelería,ninguna,0.0
1110,347,76,18/6/2021,R,,N,Málaga,bar,hostelería,cognitiva,31.0
1111,854,76,15/7/2021,R,,N,Málaga,bar,hostelería,orgánica,28.0
1112,584,76,4/7/2021,R,,N,Málaga,bar,hostelería,auditiva,62.0
1113,641,76,7/6/2021,R,,N,Málaga,bar,hostelería,cognitiva,86.0
1114,116,77,16/6/2021,V,,N,Málaga,bar,hostelería,cognitiva,33.0
1115,25,77,31/5/2021,V,,N,Málaga,bar,hostelería,motora,43.0
1116,999,77,31/5/2021,A,,N,Málaga,bar,hostelería,motora,
1117,174,77,20/6/2021,A,,N,Málaga,bar,hostelería,motora,27.0
1118,18,77,12/7/2021,A,,N,Málaga,bar,hostelería,visual,79.0
1119,65,77,24/5/2021,A,Todo correcto.,N,Málaga,bar,hostelería,auditiva,50.0
1120,35,77,7/7/2021,A,,N,Málaga,bar,hostelería,auditiva,87.0
1121,872,77,25/5/2021,A,,N,Málaga,bar,hostelería,ninguna,0.0
1122,552,77,30/5/2021,A,,N,Málaga,bar,hostelería,ninguna,0.0
1123,808,77,29/5/2021,A,,N,Málaga,bar,hostelería,orgánica,79.0
1124,353,77,21/6/2021,R,,N,Málaga,bar,hostelería,ninguna,0.0
1125,638,77,1/6/2021,R,,N,Málaga,bar,hostelería,orgánica,69.0
1126,429,78,9/6/2021,V,,N,Málaga,restaurante,hostelería,visual,51.0
1127,72,78,22/6/2021,A,,N,Málaga,restaurante,hostelería,motora,82.0
1128,901,78,7/7/2021,A,Todo correcto.,N,Málaga,restaurante,hostelería,ninguna,0.0
1129,29,78,19/7/2021,A,Se corresponde con las características,N,Málaga,restaurante,hostelería,ninguna,0.0
1130,683,78,4/6/2021,R,,N,Málaga,restaurante,hostelería,orgánica,60.0
1131,190,79,6/7/2021,V,,N,Málaga,restaurante,hostelería,orgánica,52.0
1132,146,79,18/6/2021,V,,N,Málaga,restaurante,hostelería,orgánica,23.0
1133,274,79,15/7/2021,V,,N,Málaga,restaurante,hostelería,auditiva,51.0
1134,301,79,12/7/2021,V,,N,Málaga,restaurante,hostelería,orgánica,79.0
1135,315,79,27/6/2021,V,,N,Málaga,restaurante,hostelería,ninguna,0.0
1136,530,79,10/6/2021,V,,N,Málaga,restaurante,hostelería,motora,29.0
1137,469,79,24/5/2021,V,"Fijo que vuelvo, es una calle empedrada preciosa, pero tiene un carril bici habilitado para mis necesidades.",N,Málaga,restaurante,hostelería,cognitiva,53.0
